120.6013 23.0278 6.9500 1.75 c
121.3126 22.1400 3.7600 2.58 c
122.0001 23.5795 4.1000 2.44 c
120.0746 22.6081 21.6900 2.59 c
120.0855 22.6110 20.6600 2.69 c
120.6498 21.8595 39.7000 2.98 c
120.4188 21.9641 25.4400 2.70 c
120.4338 23.5245 9.3000 2.24 c
121.7831 24.4626 6.1700 1.69 c
121.7841 24.4020 13.7700 2.45 c
120.5953 22.0153 59.4900 2.64 c
121.2523 24.2785 10.9900 2.12 c
121.5770 23.3573 26.0700 2.19 c
120.4926 21.9596 44.7100 2.88 c
120.4861 23.2511 7.3100 3.24 c
120.4568 23.2365 9.9400 1.43 c
120.8396 22.1951 16.7000 2.99 c
121.4771 24.4328 4.4700 1.87 c
120.4675 21.9931 47.5100 3.69 c
120.4573 21.9131 21.5800 2.54 c
120.4566 21.9473 34.1500 2.41 c
120.1121 22.5391 29.5800 2.86 c
120.5438 22.0181 48.5300 2.89 c
120.6816 22.8345 15.2000 1.45 c
121.1636 24.3018 10.2200 1.71 c
120.5015 23.2821 12.4300 0.85 c
120.6058 22.4715 22.8800 2.28 c
121.7423 24.2025 10.7500 2.29 c
120.4855 21.9781 46.0700 3.70 c
120.7540 21.6940 47.9700 2.92 c
120.7230 23.9430 21.9800 1.84 c
121.7831 23.7980 12.1900 2.17 c
122.0905 24.2975 11.4700 2.80 c
119.7045 22.5240 51.1300 3.41 c
121.3530 23.1855 24.0700 1.70 c
120.7440 23.4291 18.6400 1.53 c
120.8858 24.1865 33.1400 1.79 c
120.5945 21.9675 61.9200 2.76 c
121.4520 24.4121 8.9700 1.98 c
121.7583 24.4738 6.8700 2.12 c
120.7156 23.4160 11.6100 1.57 c
121.0748 22.8521 15.1000 1.90 c
121.3235 22.6190 32.0000 3.01 c
120.4751 23.4465 8.4800 2.26 c
120.4690 23.4463 8.9600 1.87 c
120.4883 21.9120 40.1600 3.58 c
122.3931 24.0631 26.6400 3.40 c
120.4615 23.4491 9.8000 2.16 c
122.2913 24.6693 10.8900 2.24 c
121.9966 24.7923 6.4300 2.10 c
120.5091 21.9756 53.7600 2.86 c
120.1045 22.4761 25.6100 2.66 c
120.5401 21.9220 46.9500 2.90 c
120.4711 21.9910 47.5500 2.85 c
121.7155 24.6250 72.2300 2.82 c
122.1023 24.9046 6.9600 2.35 c
120.5220 21.8666 38.0400 3.09 c
120.2888 21.9911 31.3400 3.40 c
120.0576 22.4403 21.5500 2.50 c
121.3271 23.0343 17.9800 2.63 c
121.4548 24.4200 8.9100 1.96 c
121.4615 24.4191 8.3900 1.77 c
121.6348 24.0848 9.1400 1.74 c
121.6375 24.0531 11.8800 2.20 c
121.5650 24.0408 8.6200 1.81 c
121.5955 24.1416 3.2500 1.87 c
121.6745 24.0448 9.2400 1.88 c
